review,rating,label_kamus,label_rating,final_label
ribet banget sihh kenapa harus gini 😮‍💨😮‍💨,1,negatif,negatif,negatif
untuk apknya lancar tidak ada masalah dan gampang untuk mengelola uang,5,positif,positif,positif
"aplikasi mobile bangking yang sangat aman digunakan selain fitur nya yang sangat menarik dan positif ,juga menyediakan berbagai transaksi keuangan, investasi, e-commerce,dan lainya",5,positif,positif,positif
cepat dan sangat mudah sekali untuk aktivasinya sukses terus,5,positif,positif,positif
"Bagus nih apknya, memudahkan pengguna dalam bertransaksi. tampilan menunya pun mudah dipahami para pemulaa.",5,positif,positif,positif
"Saya telah mencoba aplikasi ini selama beberapa hari dan cukup terkesan dengan performanya. Navigasi antar fitur berjalan lancar dan tidak ditemukan bug yang mengganggu. Aplikasi ini juga rutin mendapatkan pembaruan, yang menunjukkan bahwa developer-nya aktif.",5,positif,positif,positif
aplikasi byond by bsi sangat mudah melakukan tansaksi dan dapat dilakukan kapan saja dan pengguna juga bisa melakukan tup up saldo dan pembayaran tagihan listrik juga,5,positif,positif,positif
Aplikasi mantap yang cara pakainya tidak lelet dan tidak ribet. Good.,5,positif,positif,positif
sangat membantu,5,positif,positif,positif
"bagus banget aplikasinya, bisa menguntungkan sekali",5,positif,positif,positif
"Aplikasi yang sangat membantu , mudah dipahami dan di mengerti , pembayaran jadi lebih mudah.",5,positif,positif,positif
Saya menyukai aplikasi byond BSI karena fitur seperti struk pembayaran yang besar dan jelas dan ada fitur islami yang membantu,5,positif,positif,positif
berguna buat muda mudi yang mau menabung di usia muda.tunggu apa lagi pake BYOND by BSI,5,,positif,positif
"bagus bangett, udh sering pakai aplikasinya fiturnya gampng diakses dan semuanya aman 👍🏻👍🏻👍🏻",5,positif,positif,positif
aplikasi nya sangat rekomendasi/ bagus,5,positif,positif,positif
cocok digunakan untuk pemula tidak ribet dan sangat mudah dipahami,5,positif,positif,positif
sangat bagus dan membantu,5,positif,positif,positif
"pembayaran nya cepat,mudah di akses dan di gunakan",5,positif,positif,positif
"Pelayanannya sangat cepat sekali,Kalian Harus coba",5,positif,positif,positif
Aplikasi memiliki tampilan yang menarik dan simpel. mudah digunakan. tetapi saya sedikit terkendala tiba2 keluar sendiri. apa karena hp saya kurang kompatibel ya ? selebihnya saya puas.,5,positif,positif,positif
lumayan bagus,3,positif,negatif,positif
"Aplikasi BYOND by BSI dengan tampilan baru lebih praktis, lengkap dan gampang dipahami sangat membantu sekali, fitur riwayat transaksinya juga detail banget. keren👍👍",5,positif,positif,positif
bagus aplikasi lebih mudah ber transaksi,5,positif,positif,positif
aplikasi mbanking yang cocok buat anak mudaa dan pastinya sudah menggunakan sistem ui yang joss,5,,positif,positif
"bagus,ui nya juga mirip"" livin mandiri animasi nya juga lancar,tapi masih ada fitur yang kurang",5,positif,positif,positif
lumayan membantu dan bermanfaat bagi saya,5,positif,positif,positif
transaksi kemana saja cukup sekali klik langsung terkirim,5,,positif,positif
"Sangat membantu saya dalam melakukan top up e-wallet dan pembayaran e-commerce. Prosesnya cepat, praktis, dan tanpa ribet. Antarmukanya juga user-friendly, jadi mudah digunakan bahkan bagi yang baru pertama kali mencoba. Sangat membantu untuk transaksi sehari-hari. Terima kasih Byond by BSI!",5,positif,positif,positif
untuk aplikasi ini saya kasi bintang 5 karna cukup bagus dan mudahh untuk di pahami,5,positif,positif,positif
menyenangkan dan seru saya sangat menyukai BYOND by BSI tidak ribet,5,negatif,positif,negatif
"Aplikasi Byond by BSI Sangat Membantu! Saya sangat puas menggunakan aplikasi Byond dari BSI. Tampilan antarmukanya bersih dan mudah dinavigasi, cocok untuk pengguna dari berbagai kalangan. Fitur-fitur yang tersedia sangat lengkap—mulai dari cek saldo, transfer antar bank, hingga pembayaran berbagai tagihan semuanya bisa dilakukan dengan cepat dan aman. Keunggulan lain yang saya rasakan adalah proses transaksi yang cepat dan stabil. Tidak perlu khawatir aplikasi lemot atau error saat digunakan.",5,positif,positif,positif
"BYOND by BSI inovatif, mudah, aman, terpercaya, lengkap, dan praktis.",5,positif,positif,positif
aplikasi yang bagus sangat mudah dan bermanfaat,5,positif,positif,positif
tidak pantas,2,,negatif,negatif
aplikasi nya sangat lancar dan dari fiturnya juga okey banget siih inii keren,5,positif,positif,positif
aplikasinya membantu sekali untuk transaksi secara mobile bagi pengguna BSI,5,positif,positif,positif
aplikasinya sangat membantu saya dan yang bilang aplikasinya nyusahin itu HOAX,5,positif,positif,positif
aplikasi sangat membantu,5,positif,positif,positif
"Sebagai seorang freelancer, saya membutuhkan aplikasi perbankan yang tidak hanya cepat tapi juga stabil dan fleksibel. Beyond by BSI memberi saya kemudahan untuk mengelola transaksi harian, memantau arus kas proyek, hingga top-up e-wallet tanpa hambatan. Fitur-fiturnya mendukung ritme kerja saya yang dinamis—lebih dari sekadar aplikasi, ini partner finansial digital yang bisa diandalkan.",5,positif,positif,positif
Aplikasi ini memiliki antarmuka yang menarik dan mudah dipahami. Transaksi juga berjalan dengan lancar dan cepat. Saya merasa puas dengan pengalaman menggunakan aplikasi ini.,5,positif,positif,positif
"aplikasi nya sangat membantu dalam proses menabung, transaksi tarik tunai dan transfer, terima kasih",5,positif,positif,positif
"aplikasi ini sangat membantu, lebih diperbarui lagi aja supaya makin keren",5,positif,positif,positif
"bank BSI ramah pelayanan cepat dan mudah digunakan, buruan download sekarang",5,positif,positif,positif
"Masyaallah ini sangat berguna buat sekarang, rekomendasi banget nih",5,,positif,positif
"saya sangat terbantu dengan adanya aplikasi byond by bsi ini, membantu saya melakukan transakei apapun, tanpilannya juga mudah dan sangat gampang di pahami",5,positif,positif,positif
sangat bermanfaat dan tanpa halangan keren,5,positif,positif,positif
"Aman dan etis, Melindungi privasi pengguna dan tidak menyebarkan konten yang berbahaya atau diskriminatif.",5,positif,positif,positif
"sangat membantu dan bermanfaat untuk saya, aplikasi ini sangat memuaskan.",5,positif,positif,positif
"setelah saya pakai bagus kok, fitur nya juga bagus dan mudah digunainnya",5,positif,positif,positif
"Nyaman digunakan,mudah digunakan,bagus,cepat",5,positif,positif,positif
aplikasi bagus mudah digunakan dan tidak leg,5,positif,positif,positif
apk nya sangat bagus dan cepet melakuakan pembayaran,5,positif,positif,positif
"secara keseluruhan bagus, tapi tolong di tingkatkan lagi layanannya.",5,positif,positif,positif
aplikasi nya sangat kurang untuk saya dan yang lainnya untuk membayar produk apapun itu disini.,1,,negatif,negatif
Aplikasi yang perfect tanpa kekurangan maupun bug. Bank yang memprioritaskan nasabahnya,5,negatif,positif,negatif
aplikasi yang membantu,5,positif,positif,positif
Platform yang mendukung proses belajar dengan integrasi teknologi yang unggul.,5,,positif,positif
aplikasi ini bisa menyimpan uang,5,,positif,positif
Ini adalah salah satu aplikasi bank indonesia,5,,positif,positif
kok bisa sih apk ini sangat bagus banget dah,5,positif,positif,positif
"tampilan nya menarik, fitur nya juga bagus, semoga ke depan nya lebih baik lagi yaa..",5,positif,positif,positif
"Cukup oke, dan sistemnya juga menarik, semoga kedepannya semakin banyak peningkatan agar lebih Perfect",5,,positif,positif
"Aplikasi ini membantu saya menyelesaikan tugas harian lebih cepat. Fitur-fiturnya cukup lengkap dan responsif. Selama penggunaan, tampilannya juga menarik dan informatif.",5,positif,positif,positif
"selama menggunakan aplikasi ini saya merasa fitur pencariannya sangat responsif, mau cek saldo dan history transaksi juga gampang banget ga ribet. pengelompokkan fitur pengeluarannya juga lumayan membantu ngga bikin boros. login dengan autentikasi juga terasa aman dan ngga bikin ribet",5,positif,positif,positif
"Sebagai pengguna layanan keuangan digital, saya cukup terkesan dengan BYOND by BSI. Aplikasi ini menghadirkan pendekatan baru dalam perbankan syariah yang lebih modern dan sesuai dengan kebutuhan generasi milenial dan Gen Z.",5,,positif,positif
"user friendly bangettt.. fiturnya juga lengkap, mulai dari cek saldo, transfer, hingha pembelian pulsa dan pembayaran tagihan, semuanya bisa dilakukan dalam satu aplikasj. prosesnya juga cepat, aman, dan tanpa ribet. bener2 menjawab kebutuhan nasabah zaman sekarang😍",5,positif,positif,positif
Cocok buat yang butuh layanan bank syariah tanpa ribet. Proses aktivasi juga lancar dan cukup sekali jalan.,5,positif,positif,positif
"saat penggunaan aplikasi tidak lemot, keamanan juga terjamin",5,negatif,positif,negatif
Pengalaman transaksi digital jadi lebih efisien.,5,,positif,positif
jujur baru pertama kali nyobain semoga aman dan terpercaya,5,positif,positif,positif
"fitur-fitur yang sangat memudahkan pengguna, sangat worth it untuk digunakan^∆^",5,,positif,positif
"Aplikasi sangat membantu! Tampilan baru lebih fresh dan modern. Fitur zakat, arah kiblat, dan notifikasi salat sangat bermanfaat. Terima kasih BSI, semoga terus ditingkatkan!!!!!",5,positif,positif,positif
Untuk Aplikasi BYOND by BSI Jujur Saya sangat puas sekali dengan layanan nya saya sangat senang menggunakan Aplikasi nya,5,positif,positif,positif
Aplikasi ini sangat membantu transaksi perbankan sehari-hari,5,positif,positif,positif
Aplikasi mbangking terbaik dan luar biasa dan tidak pernah mengecewakan,5,positif,positif,positif
sangat bagus dan nyaman digunakan. Antarmuka yang sederhana membuat transaksi jadi cepat dan mudah. Fitur-fiturnya juga lengkap dan responsif. Cocok untuk kebutuhan perbankan sehari-hari. Semoga ke depannya semakin ditingkatkan!,5,positif,positif,positif
tampilan sangat ok dan juga friendly dan juga keamanannya yang sangat ok,5,,positif,positif
proses transfer dan transaksi nya berjalan dengan lancar tanpa kendala apapun top aplikasi nya👍,5,positif,positif,positif
"Fitur-fiturnya lengkap dan user-friendly. Sudah bisa bayar tagihan, top-up e-wallet, dan bahkan cek mutasi dengan mudah. Sangat membantu di era digital ini👍",5,positif,positif,positif
"Fitur Fitur di aplikasi ini jarang ditemukan di aplikasi lain seperti bisa menabung emas, cek jadwal shalat dsn berbagai fitur menarik lain nya jadi aplikasi ini rekomen banget sih",5,,positif,positif
sangat bagus dan menyimpan duit aman ayo yang lain buru buru dowload aplikas ini,5,positif,positif,positif
"aplikasi ini sangat mudah dan membantu, dan sangat gampang untuk di pelajari saya sangat suka dan merekomendasikan untuk kalian",5,positif,positif,positif
aplikasi nya sangat bagus dan mudah untuk transaksi,5,positif,positif,positif
saya awalnya ragu untuk memakai aplikasi ini tapi setalah saya coba ternyata banyak fitur yg sangat membantu saya untuk sehari hari,5,positif,positif,positif
bagus sekali aplikasinya mudah di mengerti dan bermanfaat,5,positif,positif,positif
"jujur saya suka sama aplikasi nya karena cukup mudah di gunakan, dan sangat mudah bertransaksi",5,positif,positif,positif
"Semua ada, tampilannya simpel, pakainya jadi nyaman.",5,positif,positif,positif
sangat membantu untuk transaksi ke bank lain maupun ke e wallet,5,positif,positif,positif
sangat rekomendasi untuk digunakan fitur-fitur lengkap dan ga ribet daftarnya,5,negatif,positif,negatif
wah keren banget si byond by bsi nii saya pake bisa nabung aman dan transaksi lancar dimana saja kapan aja wajib kalian download aplikasi byond by bsi transfer real time aman dan ga ribet pokonya nyaman gunain byond by bsi pokonya,5,positif,positif,positif
"simple engga bikin pusing, transaksi cepat dan nyaman untuk digunakan sehari hari.",5,positif,positif,positif
dengan aplikasi ini saya bisa membayar tagihan tanpa pusing karena hanya dgn skali ketuk,5,,positif,positif
tampilan menarik perhatian dan mempunyai banyak kegunaan,5,,positif,positif
sangat bermanfaat,5,,positif,positif
Aplikasi yang memiliki fitur yang sangat lengkap,5,,positif,positif
aplikasi ini mempunyai banyak fitur bermanfaat yang dapat mudah dipahami oleh penggunanya,5,positif,positif,positif
ini mudah di gunakan hanya saja sedikit lama untuk login ke akun nya,5,positif,positif,positif
aplikasinya bikin nyaman fiturnya memudahkan saya dalam berinteraksi,5,positif,positif,positif
"kerenn bangett si aplikasi nya, bermanfaat",5,,positif,positif
"awalnya memang ragu. tapi setelah di coba, aplikasi ini membatu jugaa, proses mudah dan sangat cepat. terima kasihh",5,positif,positif,positif
aplikasi ini sangat mudah dipahami bagi pemula dan desainnya simpel cocok sih aplikasi ini bagi yang gamau ribet,5,positif,positif,positif
salah satu aplikasi mbanking yang sangat mudah digunakan,5,positif,positif,positif
"byond by bsi aplikasinya lengkap, semua fitur berjalan dengan baik, untuk transfer dll juga lancar, pertahankan terus byond by bsi semoga kedepannya bisa lebih baik lagi",5,positif,positif,positif
untuk apk nya udah bagus tinggal meningkatkan kinerja sistem berjalan dengan lancar,5,positif,positif,positif
"aplikasi sudah lebih baik dari sebelumnya, sudah banyak fitur fitur terbarukan yang buat kita sebagai pengguna lebih nyaman menggunakan aplikasi ini",5,positif,positif,positif
"Aplikasi ini memiliki fitur yang lengkap untuk memenuhi kebutuhan perbankan, seperti transfer, pembayaran, dan pengelolaan rekening. Byong by BSI memiliki fitur keamanan yang baik untuk melindungi data dan transaksi pengguna.",5,positif,positif,positif
"Saya sangat puas dengan pengalaman menggunakan aplikasi BYOND dari Bank Syariah Indonesia. Antarmukanya modern, user-friendly, dan navigasinya sangat mudah dipahami, bahkan untuk pengguna baru sekalipun. Proses transaksi seperti cek saldo, transfer, hingga pembayaran tagihan bisa dilakukan dengan cepat dan aman.",5,positif,positif,positif
"Alhamdulillah byond sangat membantu saya dalam aktivitas mbanking, aplikasi yg informatif dan insyaallah membantu saya. Suka sekalii",5,positif,positif,positif
"BYOND by BSI ini sangat bagus sekali, sangat cepat cara pakai dan dalam transaksi",5,positif,positif,positif
aplikasi mobile banki debest,5,,positif,positif
mudah di gunakan transaksi juga enak pokonya nya best deh pokoknya,5,positif,positif,positif
"aplikasinya berjalan dengan apa yang saya harapkan, semoga kedepannya bisa lebih baik lagi👍",5,positif,positif,positif
bagus aplikasinya pokonya harus download nyesel kalo ga download,5,positif,positif,positif
"terimakasih telah menciptakan aplikasi ini,sangat rekomendasi bagi saya transfer nya cepat dan aman,makasih byond by bsi",5,positif,positif,positif
Aplikasi yang sangat bagus dan menarik. Sangat membantu,5,positif,positif,positif
"aplikasi perbankan yang sangat recommended buat kalian yang ingin melakukan transaksi dengan mudah dan aman, disini tersedia berbagai pilihan dan fitur perbankan yg bisa kalian coba untuk melakukan transaksi, proses transaksi juga cepat dan juga tersedia banyak pilihan keuangan untuk kalian yang ingin berinvestasi disini",5,positif,positif,positif
Aplikasi ini sangat membantu sekali transaksi jadi mudah,5,positif,positif,positif
"aku gatau mau bilang gimana, aplikasi ini sangat sangat membantu saya. saya sangat berterima kasih telah menciptakan aplikasi ini. Karena aplikasi ini sangat berjasa bagi saya, semoga makin lancarr yaaa",5,positif,positif,positif
aplikasi mbanking sangat keren,5,positif,positif,positif
aplikasi nya bagus dan mudah,5,positif,positif,positif
ini top banget sii cocok banget buat ngelola keuangan bestt!!!,5,,positif,positif
#NAME?,5,,positif,positif
"dari segi tampilan aplikasinya sudah ok, lalu saat pendaftaran akun juga sangat mudah, untuk fitur-fitur yang ada didalamnya juga oke dan juga lengkap, simpel untuk digunakan tidak ada batas umur dari dewasa-tua, prosesnya cepat dan tanpa ada kendala, sedikit saran mungkin untuk logo nya diubah yang lebih menarik",5,positif,positif,positif
